age,job,marital,education,default,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,outcome,day_of_week,log_duration
2,blue-collar,divorced,unknown,False,164,False,False,unknown,6,2,0,0,unknown,True,0,6.874198495453294
2,unemployed,married,secondary,False,1766,False,False,unknown,6,2,0,0,unknown,True,0,6.38856140554563
2,admin.,single,tertiary,False,1248,False,False,unknown,6,2,0,0,unknown,True,0,7.162397497355718
4,blue-collar,married,secondary,False,0,False,False,unknown,6,2,0,0,unknown,True,1,6.419994928147142
5,admin.,married,secondary,False,826,False,False,unknown,6,1,0,0,unknown,True,1,6.785587645007929
2,self-employed,married,tertiary,False,2630,False,False,unknown,6,5,0,0,unknown,True,1,6.478509642208569
3,housemaid,single,tertiary,False,3727,False,False,unknown,6,6,0,0,unknown,True,1,6.900730664045173
2,management,married,secondary,False,406,True,False,unknown,6,2,0,0,unknown,True,1,6.3578422665081
2,blue-collar,married,tertiary,False,2999,False,False,unknown,6,6,0,0,unknown,True,1,7.039660349862076
3,blue-collar,married,secondary,False,1000,True,False,unknown,6,2,0,0,unknown,True,1,7.145196134997171
3,management,divorced,tertiary,False,503,False,True,unknown,6,7,0,0,unknown,True,1,7.1252830915107115
0,blue-collar,single,secondary,True,-203,True,False,unknown,6,3,0,0,unknown,True,1,6.142037405587356
4,blue-collar,married,primary,False,361,True,False,unknown,6,2,0,0,unknown,True,5,6.240275845170769
2,blue-collar,married,secondary,False,274,True,False,unknown,6,11,0,0,unknown,True,5,6.530877627725885
4,retired,divorced,tertiary,False,3687,True,True,unknown,6,4,0,0,unknown,True,5,6.608000625296087
3,entrepreneur,single,unknown,False,323,False,False,unknown,6,1,0,0,unknown,True,5,6.424869023905388
2,services,married,secondary,False,981,False,False,unknown,6,1,0,0,unknown,True,5,6.996681488176539
2,blue-collar,divorced,secondary,False,638,True,False,unknown,6,2,0,0,unknown,True,5,7.240649694255466
3,unemployed,single,tertiary,False,3229,False,False,unknown,6,1,0,0,unknown,True,5,6.9930151229329605
4,management,single,secondary,False,1610,True,False,unknown,6,3,0,0,unknown,True,5,7.129297548929373
4,blue-collar,married,secondary,False,33,False,True,unknown,6,3,0,0,unknown,True,5,6.580639137284949
3,technician,married,secondary,False,536,True,False,unknown,6,2,0,0,unknown,True,5,6.620073206530356
2,management,married,tertiary,False,0,False,False,unknown,6,6,0,0,unknown,True,5,6.456769655572163
2,entrepreneur,married,tertiary,False,3057,False,False,unknown,6,4,0,0,unknown,True,5,7.926241523170962
3,management,married,secondary,False,2892,False,False,unknown,6,1,0,0,unknown,True,6,6.320768294250582
2,technician,divorced,tertiary,False,0,False,False,unknown,6,1,0,0,unknown,True,6,6.257667587882639
2,student,single,tertiary,False,3316,False,False,unknown,6,3,0,0,unknown,True,6,7.20414929203594
2,management,married,secondary,False,106,False,False,unknown,6,2,0,0,unknown,True,6,6.516193076042964
2,blue-collar,married,primary,False,2303,True,False,unknown,6,3,0,0,unknown,True,6,6.652863029353347
5,management,married,tertiary,False,3301,False,False,unknown,6,3,0,0,unknown,True,6,7.8713112033234065
2,self-employed,single,tertiary,False,426,False,False,unknown,6,1,0,0,unknown,True,0,6.9363427358340495
4,services,divorced,secondary,False,9,False,False,unknown,6,2,0,0,unknown,True,0,5.916202062607435
1,admin.,married,secondary,False,-97,True,False,unknown,6,2,0,0,unknown,True,0,7.331714969726466
2,management,single,tertiary,False,11008,False,False,unknown,6,1,0,0,unknown,True,0,7.3395376954076745
3,blue-collar,single,primary,False,4930,False,False,unknown,6,1,0,0,unknown,True,0,6.880384082186005
2,entrepreneur,married,secondary,False,707,False,False,unknown,6,1,0,0,unknown,True,0,6.561030665896573
1,technician,married,secondary,False,4,True,True,unknown,6,2,0,0,unknown,True,0,6.437751649736401
3,admin.,married,secondary,False,126,False,False,unknown,6,1,0,0,unknown,True,0,7.134890851565884
1,blue-collar,married,secondary,False,671,True,False,unknown,6,4,0,0,unknown,True,0,6.556778356158042
2,blue-collar,married,primary,False,219,False,True,unknown,6,3,0,0,unknown,True,0,7.3613754289773485
2,blue-collar,divorced,secondary,False,3622,False,False,unknown,6,4,0,0,unknown,True,1,7.034387929915503
4,retired,divorced,secondary,False,1580,False,True,unknown,6,1,0,0,unknown,True,1,6.914730892718563
4,technician,married,secondary,False,1319,False,False,unknown,6,3,0,0,unknown,True,1,7.183870715062453
4,housemaid,married,primary,False,2152,False,False,unknown,6,2,0,0,unknown,True,1,6.826545223556594
2,services,married,secondary,False,2843,True,False,unknown,6,1,0,0,unknown,True,1,6.371611847231857
2,entrepreneur,married,tertiary,True,0,False,False,unknown,6,4,0,0,unknown,True,1,6.858565034791365
5,retired,married,primary,False,1115,False,False,unknown,6,1,0,0,unknown,True,1,6.726233402358747
3,blue-collar,single,secondary,False,625,False,False,unknown,6,3,0,0,unknown,True,1,6.478509642208569
2,blue-collar,married,primary,False,246,False,False,unknown,6,3,0,0,unknown,True,1,6.52649485957079
1,blue-collar,married,secondary,False,61,True,False,unknown,6,1,0,0,unknown,True,1,6.919683849847411
0,blue-collar,single,secondary,False,-191,True,False,unknown,6,7,0,0,unknown,True,1,6.86484777797086
3,unemployed,married,primary,False,519,False,False,unknown,6,2,0,0,unknown,True,2,6.880384082186005
3,services,married,secondary,False,522,False,True,unknown,6,1,0,0,unknown,True,2,6.814542897259958
1,blue-collar,single,secondary,False,-46,True,False,unknown,6,7,0,0,unknown,True,2,5.945420608606575
4,retired,married,tertiary,False,2269,False,False,unknown,6,1,0,0,unknown,True,2,7.098375638590786
4,services,married,unknown,False,386,False,True,unknown,6,1,0,0,unknown,True,2,6.731018100482083
4,management,married,tertiary,False,0,False,True,unknown,6,1,0,0,unknown,True,2,6.045005314036012
5,management,married,tertiary,False,9103,False,True,unknown,6,2,0,0,unknown,True,2,7.001245622069476
1,blue-collar,single,secondary,False,908,True,False,unknown,6,1,0,0,unknown,True,2,7.416378479192928
3,technician,married,tertiary,False,1694,False,True,unknown,6,3,0,0,unknown,True,2,6.327936783729195
5,management,married,tertiary,False,-92,True,True,unknown,6,1,0,0,unknown,True,2,7.388327859577107
2,blue-collar,married,secondary,False,188,True,True,unknown,6,2,0,0,unknown,True,2,6.345636360828596
3,services,divorced,secondary,False,0,False,False,unknown,6,3,0,0,unknown,True,2,6.930494765951626
3,blue-collar,single,secondary,False,740,True,False,unknown,6,2,0,0,unknown,True,2,6.371611847231857
3,management,married,tertiary,False,655,False,False,unknown,6,3,0,0,unknown,True,2,6.541029999189903
0,management,married,secondary,False,867,True,False,unknown,6,10,0,0,unknown,True,2,6.302618975744905
2,blue-collar,married,secondary,False,1009,True,True,unknown,6,5,0,0,unknown,True,2,6.943122422819428
2,services,divorced,unknown,False,6360,False,False,unknown,6,2,0,0,unknown,True,2,7.25063551189868
2,unemployed,married,tertiary,False,4145,False,False,unknown,6,4,0,0,unknown,True,2,6.895682697747868
1,blue-collar,single,secondary,True,-27,False,False,unknown,6,2,0,0,unknown,True,5,6.210600077024653
1,admin.,single,primary,False,-122,True,False,unknown,6,3,0,0,unknown,True,5,6.507277712385012
3,management,married,tertiary,False,149,True,False,unknown,6,2,0,0,unknown,True,5,6.495265555937008
0,blue-collar,single,primary,False,52,True,False,unknown,6,2,0,0,unknown,True,6,6.269096283706261
1,blue-collar,married,tertiary,False,335,True,False,unknown,6,3,0,0,unknown,True,1,6.251903883165888
1,technician,married,tertiary,False,526,True,True,unknown,6,3,0,0,unknown,True,1,6.517671272912275
1,admin.,single,secondary,False,-7,False,True,unknown,6,2,0,0,unknown,True,1,8.065579427282092
1,blue-collar,married,primary,False,-413,False,True,unknown,6,6,0,0,unknown,True,2,6.045005314036012
1,admin.,divorced,secondary,False,-241,False,True,unknown,6,2,0,0,unknown,True,2,6.752270376141742
2,blue-collar,single,secondary,False,75,True,False,unknown,7,9,0,0,unknown,True,6,6.171700597410915
2,technician,single,tertiary,False,0,False,False,unknown,7,2,0,0,unknown,True,6,7.034387929915503
1,technician,single,secondary,False,158,False,False,unknown,7,2,0,0,unknown,True,6,6.476972362889683
1,services,single,secondary,False,84,False,True,unknown,7,3,0,0,unknown,True,1,6.375024819828097
1,services,married,secondary,False,114,False,True,unknown,7,1,0,0,unknown,True,1,6.516193076042964
2,technician,married,primary,False,0,False,False,unknown,7,1,0,0,unknown,True,2,6.369900982828227
1,blue-collar,single,secondary,False,-127,True,False,cellular,7,3,0,0,unknown,True,2,6.950814768442584
4,blue-collar,married,secondary,False,49,True,False,cellular,7,4,0,0,unknown,True,5,6.202535517187923
4,technician,married,secondary,False,216,False,False,cellular,7,2,0,0,unknown,True,5,6.421622267806518
2,technician,single,secondary,False,506,True,False,cellular,7,2,0,0,unknown,True,5,6.576469569048224
3,blue-collar,divorced,primary,False,213,True,False,cellular,7,3,0,0,unknown,True,5,6.073044534100405
1,services,single,secondary,False,170,False,False,cellular,7,1,0,0,unknown,True,5,6.661854740545311
2,entrepreneur,divorced,tertiary,False,776,False,True,cellular,7,3,0,0,unknown,True,5,6.582025138892826
3,technician,married,secondary,False,879,False,False,cellular,7,2,0,0,unknown,True,5,6.431331081933479
2,self-employed,married,secondary,False,1633,False,False,cellular,7,2,0,0,unknown,True,5,6.444131256700441
3,unemployed,married,secondary,False,926,False,False,cellular,7,5,0,0,unknown,True,5,5.953243334287785
1,self-employed,single,tertiary,False,2559,False,False,cellular,7,1,0,0,unknown,True,5,6.790097235513905
1,technician,single,secondary,False,909,False,True,cellular,7,1,0,0,unknown,True,5,6.2766434893416445
3,admin.,divorced,secondary,False,-176,False,True,cellular,7,1,0,0,unknown,True,5,6.352629396319567
2,blue-collar,single,secondary,True,1085,True,True,cellular,7,1,0,0,unknown,True,5,6.395261598115449
5,blue-collar,divorced,primary,False,1265,False,True,cellular,7,1,0,0,unknown,True,5,6.744059186311348
3,technician,single,secondary,False,-239,True,True,cellular,7,3,0,0,unknown,True,5,6.880384082186005
1,blue-collar,single,secondary,False,726,False,False,cellular,7,2,0,0,unknown,True,5,6.577861357721047
1,management,single,tertiary,False,296,False,True,cellular,7,4,0,0,unknown,True,6,6.2324480165505225
1,entrepreneur,married,secondary,False,-627,True,True,cellular,7,1,0,0,unknown,True,6,6.606650186198215
4,entrepreneur,married,tertiary,True,-468,False,False,cellular,7,1,0,0,unknown,True,6,6.280395838960195
1,self-employed,single,secondary,False,551,False,False,cellular,7,1,0,0,unknown,True,6,6.274762021241939
0,technician,single,secondary,False,0,False,True,cellular,7,1,0,0,unknown,True,6,6.452048954437226
0,blue-collar,married,secondary,False,101,False,True,cellular,7,3,0,0,unknown,True,6,6.131226489483141
1,blue-collar,single,secondary,False,517,False,True,cellular,7,1,0,0,unknown,True,6,6.523562306149512
1,entrepreneur,divorced,tertiary,False,37,False,True,cellular,7,1,0,0,unknown,True,6,6.9865664594064265
3,management,divorced,tertiary,False,854,False,True,cellular,7,1,0,0,unknown,True,6,6.593044534142437
2,services,married,secondary,False,30,False,True,cellular,7,5,0,0,unknown,True,6,6.573680166960646
1,blue-collar,single,secondary,True,81,False,True,cellular,7,2,0,0,unknown,True,6,6.688354713946762
2,technician,married,secondary,False,0,False,False,cellular,7,1,0,0,unknown,True,6,6.453624998892692
4,blue-collar,single,secondary,False,663,False,True,cellular,7,3,0,0,unknown,True,6,6.70808408385307
1,admin.,single,secondary,False,102,False,True,cellular,7,2,0,0,unknown,True,6,6.489204931325317
1,technician,married,secondary,False,370,False,True,cellular,7,4,0,0,unknown,True,6,6.966967138613983
0,blue-collar,single,secondary,False,189,False,True,cellular,7,2,0,0,unknown,True,6,6.532334292222349
1,unemployed,single,secondary,False,111,False,False,cellular,7,1,0,0,unknown,True,0,6.285998094508865
2,blue-collar,married,primary,False,665,True,False,cellular,7,1,0,0,unknown,True,0,6.660575149839686
2,admin.,married,primary,False,214,True,False,cellular,7,1,0,0,unknown,True,0,6.4692503167957724
3,blue-collar,single,primary,False,0,False,False,cellular,7,1,0,0,unknown,True,0,7.124478262493424
2,services,divorced,tertiary,False,1583,True,False,cellular,7,1,0,0,unknown,True,0,6.495265555937008
4,blue-collar,married,secondary,False,0,False,True,cellular,7,1,0,0,unknown,True,0,6.437751649736401
1,admin.,divorced,tertiary,True,0,False,True,cellular,7,3,0,0,unknown,True,0,6.054439346269371
2,services,divorced,secondary,False,687,True,False,cellular,7,1,0,0,unknown,True,0,6.767343125265392
2,management,married,tertiary,True,327,True,True,cellular,7,5,0,0,unknown,True,0,6.320768294250582
1,technician,married,secondary,False,-119,False,True,cellular,7,5,0,0,unknown,True,0,5.883322388488279
1,management,married,tertiary,False,794,True,True,cellular,7,1,0,0,unknown,True,0,6.921658184151129
1,blue-collar,married,primary,False,-191,True,True,cellular,7,4,0,0,unknown,True,0,7.162397497355718
1,management,single,tertiary,False,409,False,True,cellular,7,5,0,0,unknown,True,0,6.335054251498059
4,blue-collar,married,primary,False,3,False,True,cellular,7,6,0,0,unknown,True,0,7.271703706887368
1,unemployed,single,primary,False,9,False,True,cellular,7,2,0,0,unknown,True,0,6.823286122355687
1,blue-collar,single,secondary,False,155,True,True,cellular,7,3,0,0,unknown,True,0,7.262628600974241
2,blue-collar,married,secondary,False,1330,False,False,cellular,7,1,0,0,unknown,True,1,6.803505257608338
1,blue-collar,single,secondary,False,-29,True,False,cellular,7,4,0,0,unknown,True,1,6.905753276311464
3,entrepreneur,married,unknown,False,3133,True,True,cellular,7,1,0,0,unknown,True,1,6.6895992691789665
2,admin.,married,secondary,False,-33,True,True,cellular,7,1,0,0,unknown,True,1,6.8679744089702925
1,admin.,single,secondary,False,-170,False,True,cellular,7,2,0,0,unknown,True,1,6.579251212010101
0,blue-collar,single,secondary,False,1243,False,True,cellular,7,7,0,0,unknown,True,1,7.201170883281678
1,blue-collar,single,secondary,False,1598,True,False,cellular,7,1,0,0,unknown,True,1,6.452048954437226
1,services,married,secondary,False,5,False,True,cellular,7,5,0,0,unknown,True,1,6.720220155135295
3,services,married,secondary,False,367,True,False,cellular,7,4,0,0,unknown,True,1,6.16541785423142
5,admin.,divorced,secondary,False,658,False,False,cellular,7,1,0,0,unknown,True,1,6.584791392385716
2,management,married,tertiary,False,1722,True,False,cellular,7,1,0,0,unknown,True,1,6.214608098422191
4,technician,married,secondary,False,-315,False,True,cellular,7,1,0,0,unknown,True,1,7.615298339825815
0,blue-collar,single,primary,False,2483,False,False,cellular,7,3,0,0,unknown,True,1,7.312553498102598
1,blue-collar,married,secondary,False,0,True,True,cellular,7,1,0,0,unknown,True,1,7.243512974665482
1,management,single,tertiary,False,45,False,False,cellular,7,3,0,0,unknown,True,1,7.079184394609668
1,student,married,primary,False,46,True,False,cellular,7,1,0,0,unknown,True,1,6.18826412308259
1,blue-collar,single,secondary,False,482,False,True,cellular,7,3,0,0,unknown,True,1,7.00033446027523
4,blue-collar,married,secondary,False,3728,True,False,cellular,7,2,0,0,unknown,True,2,6.966024187106113
5,retired,divorced,secondary,False,1099,False,False,cellular,7,2,0,0,unknown,True,2,6.638567789166521
5,management,married,tertiary,False,2222,True,False,cellular,7,2,0,0,unknown,True,2,7.02108396428914
1,management,single,tertiary,False,983,True,False,cellular,7,2,0,0,unknown,True,2,6.870053411798126
4,management,divorced,secondary,False,204,True,False,cellular,7,2,0,0,unknown,True,2,7.587310506022615
3,admin.,married,secondary,False,1074,True,False,cellular,7,2,0,0,unknown,True,2,6.814542897259958
3,technician,married,secondary,False,3466,True,False,cellular,7,2,0,0,unknown,True,2,6.748759547491679
2,admin.,married,secondary,False,-203,True,False,cellular,7,2,0,0,unknown,True,2,7.407924322559599
2,entrepreneur,married,secondary,False,2436,False,True,cellular,7,3,0,0,unknown,True,5,7.242082359256962
2,technician,married,secondary,False,976,True,False,cellular,7,3,0,0,unknown,True,5,6.641182169740591
2,entrepreneur,married,tertiary,False,146,True,False,cellular,7,2,0,0,unknown,True,5,6.669498089857879
4,technician,married,secondary,False,156,False,True,cellular,7,3,0,0,unknown,True,5,7.029972911706386
3,admin.,married,tertiary,False,189,True,False,cellular,7,4,0,0,unknown,True,5,6.967909201801884
3,admin.,divorced,secondary,False,163,True,False,cellular,7,2,0,0,unknown,True,5,7.419979923661835
4,services,divorced,secondary,False,242,False,True,cellular,7,4,0,0,unknown,True,5,7.197435354096591
